,movie_id,movie_name,Action,Action/Adventure,Adventure,Black-and-white,Comedy,Crime Fiction,Drama,Family Film,Horror,Indie,Romance Film,Short Film,Thriller,World cinema
8443,34992178,Varavarankely,0,0,0,0,0,0,0,0,0,0,0,1,0,0
652,9057972,Tee for Two,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9585,6787832,Moe and the Big Exit,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31758,13041813,Coney Island,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4105,5603557,Should Married Men Go Home?,0,0,0,1,1,0,0,0,0,1,0,1,0,0
6586,10131333,Zoom and Bored,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19329,2666942,She Was an Acrobat's Daughter,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36986,2500832,Birds Anonymous,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22660,14683064,Idiots Deluxe,0,0,0,1,1,0,0,0,0,0,0,1,0,0
28138,35014422,Lamokowang,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13851,13702668,Squareheads of the Round Table,0,0,0,1,1,0,0,0,0,0,0,1,0,0
36975,25652861,Well Worn Daffy,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14741,14734817,Outer Space Jitters,0,0,1,1,1,0,0,0,0,0,0,1,0,0
28988,19299698,"Jubilo, Jr.",0,0,0,1,1,0,0,0,0,0,0,1,0,0
1314,22657183,Feet of Clay,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11048,11250662,Cat Napping,0,0,0,0,1,0,0,1,0,0,0,1,0,0
30088,10376197,The Little Engine That Could,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20907,6083067,The Meatrix,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38468,9547677,Two Little Indians,0,0,0,0,1,0,0,1,0,0,0,1,0,0
20010,16714097,The Tell-Tale Heart,0,0,0,1,0,1,1,0,0,0,0,1,0,0
17026,9031071,Shrek the Halls,0,0,1,0,1,0,0,0,0,0,0,1,0,0
29041,7541886,Betty Boop and Little Jimmy,0,0,0,0,1,0,0,1,0,0,0,1,0,0
9122,14228567,A Snitch in Time,0,0,0,1,1,0,0,0,0,0,0,1,0,0
5207,4623520,Goldfish Warning!,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33765,9302816,Blitz Wolf,0,0,0,0,1,0,0,1,0,0,0,1,0,0
9649,28777800,The Englishman and the Girl,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15590,14738699,Dopey Dicks,0,0,0,1,1,0,0,0,0,0,0,1,0,0
5080,12532758,The Gamers: Dorkness Rising,0,0,1,0,1,0,0,0,0,1,0,1,0,0
21350,24792875,Napoleon Bunny-Part,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28428,16523191,The Hoober-Bloob Highway,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3523,20518467,The Tree Medic,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15439,6777222,"Rack, Shack, and Benny",0,0,0,0,0,0,0,0,0,0,0,1,0,0
30663,15642630,Porky's Last Stand,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24856,7012465,King George and the Ducky,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5484,12059824,Beyond Words,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3871,15132280,After Shave,0,0,0,0,1,0,1,0,0,0,0,1,0,0
10796,5985349,Biohazard 4D Executer,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30378,2497380,Fallen Art,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8791,17672269,The Stupor Salesman,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26321,12218502,The Assassination of the Duke of Guise,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13994,5464002,Putting Pants on Philip,0,0,0,1,1,0,0,0,0,1,0,1,0,0
11262,7938436,Swiss Miss,0,0,0,1,1,0,0,0,0,0,1,1,0,0
33496,25742466,Standing Room Only,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40925,23964220,Pontos,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6854,19410151,Glove Taps,0,0,0,1,1,0,0,1,0,0,0,1,0,0
19739,14739468,Scrambled Brains,0,0,0,1,1,0,0,0,0,0,0,1,0,0
18547,11596102,Posse Cat,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10303,32980934,The Hunter,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20326,19828448,Farm Hands,0,0,0,1,1,0,0,0,0,0,0,1,0,0
29862,3007132,Duck! Rabbit! Duck!,0,0,0,0,1,0,0,1,0,0,0,1,0,0
40617,7415751,Poor Cinderella,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32867,20599779,Pink-A-Boo,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17564,8327633,Ita Yuyu,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25014,21866130,Sons of Eilaboun,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27695,17097501,One by One,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29300,7972448,Any Old Port,0,0,0,1,1,0,0,0,0,0,0,1,0,0
26786,17884084,Open Your Eyes,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31037,35004573,De Boma à Tshela,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9882,14544803,Fuelin' Around,0,0,0,1,1,0,0,0,0,0,0,1,0,0
9901,33644955,Canadian Can-Can,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7376,24803101,Sock-a-Doodle-Do,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22053,9899953,Nit-witty Kitty,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3503,20632823,Keep Our Forests Pink,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42076,27755742,CLUBSCENE,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17462,8280952,Frosty the Snowman,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17267,7211042,Betty Boop's Ker-Choo,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4840,27643232,War Dogs,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19912,28699696,King Klunk,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2365,7120180,Chariots of Fur,0,0,0,0,1,0,0,1,0,0,0,1,0,0
38312,2560840,In the Park,0,0,0,1,1,0,0,0,0,1,0,1,0,0
26166,31213113,Look,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20463,27449740,"Tracked by Bloodhounds; or, A Lynching at Cripple Creek",0,0,0,0,0,0,0,0,0,0,0,1,0,0
1639,14336079,The Hot Scots,0,0,0,1,1,0,0,0,0,0,0,1,0,0
41095,30727655,Pink sweat,0,0,0,0,0,0,0,0,0,0,1,1,0,0
20976,7134551,Partie de campagne,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31061,17877496,We Did It,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14562,32419472,Father's Lion,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33930,30464187,The Great Office War,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20985,21408046,The Love Letters from Teralba Road,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40412,24486323,"Peace, Love & Understanding",0,0,0,0,0,0,0,0,0,0,0,1,0,0
30165,27461296,Slappily Married,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36573,8873780,The Proud General,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29042,3210534,Saw,0,0,0,0,0,0,0,0,1,1,0,1,1,0
35449,28103124,Islamabad: Rock City,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13585,1797704,Electronic Labyrinth THX 1138:4EB,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12806,7259476,The Werewolf,0,0,0,1,0,0,0,0,0,1,0,1,0,0
33788,2562663,The Idle Class,0,0,0,1,1,0,0,0,0,1,0,1,0,0
12543,28807502,Experiment,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25486,27970777,The Foxy Hunter,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41279,6480357,Alice's spooky adventure,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10914,22321588,Minnesota Cuke and The Search For Noah's Umbrella,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8074,2703088,Double Whoopee,0,0,0,1,1,0,0,0,0,1,0,1,0,0
40919,10115405,Strawberry Shortcake in Big Apple City,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31640,7266740,Barnacle Bill,0,0,0,0,1,0,0,0,0,0,0,1,0,0
19839,10833198,My Bus Stop,0,0,0,0,0,0,1,0,0,0,0,1,0,0
21078,35314995,Trumped,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39382,32377525,Carara,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23386,4543480,Ryokunohara Meikyuu,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18155,4765472,Do Detectives Think,0,0,0,1,1,0,0,0,0,1,0,1,0,0
21413,14931837,The Bangville Police,0,0,0,1,1,0,0,0,0,1,0,1,0,0
35733,18769044,Zip 'n zoo,0,0,0,0,1,0,1,0,0,0,0,1,0,0
21418,3625302,Robbie,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14752,11285083,Late One Night,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39200,11613399,Down Beat Bear,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34528,29771748,Kung Fu Panda Holiday Special,0,0,0,0,0,0,0,1,0,0,0,1,0,0
19189,32426892,Often an Orphan,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29283,11948988,Baby Sitters' Jitters,0,0,0,1,1,0,0,0,0,0,0,1,0,0
38932,35181035,Lyiza,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21690,10165697,Day of Independence,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4250,11668038,Stanley and Stella in: Breaking the Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22335,28891330,Frankenweenie,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1185,340570,"Simon, Simon",0,0,0,0,1,0,0,0,0,0,0,1,0,0
30077,695540,Knock Knock,0,0,0,0,1,0,0,0,1,0,0,1,0,0
28918,2543976,By the Sea,0,0,0,1,1,0,0,0,0,1,0,1,0,0
27185,9851394,High Steaks,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31245,33573520,Mickey's Fire Brigade,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25096,395633,The Pink Phink,0,0,0,0,0,0,0,1,0,0,0,1,0,0
37111,19299584,Commencement Day,0,0,0,1,1,0,0,1,0,0,0,1,0,0
22962,6673398,A Tale of Two Mice,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40140,32140858,G.I. Joe: Ninja Battles,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13351,27802516,Sprinkle Me Pink,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37971,8134379,Aatamin poika,0,0,0,0,0,0,1,0,0,0,0,1,0,0
28422,7874568,Desserts,0,0,0,0,0,0,1,0,0,0,0,1,0,0
19819,5617131,Perfect Day,0,0,0,1,1,0,0,0,0,0,0,1,0,0
28803,14233645,Flat Foot Stooges,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1541,19282469,Under Our Skin,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40826,26740203,The One and Only Herb McGwyer Plays Wallis Island,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26145,20656028,Bridge,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8578,25489410,Drillbit,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24349,17936182,Mendez vs. Westminster: For All the Children,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28316,2243921,Gone Nutty,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24618,14068757,Blue Blazes,0,0,0,1,1,0,0,0,0,0,0,1,0,0
39425,14746778,Shot in the Frontier,0,0,0,1,1,0,0,0,0,0,0,1,0,0
37523,28352017,The Pink Doll,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22097,2575025,Cat Soup,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1373,12265808,Juken Sentai Gekiranger: Nei-Nei! Hō-Hō! Hong Kong Decisive Battle,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36562,1643973,Red Hot Riding Hood,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25195,22877662,Gallopin' Gals,0,0,0,0,1,0,0,1,0,0,0,1,0,0
14084,401059,Rebel Rabbit,0,0,0,0,1,0,0,1,0,0,0,1,0,0
25218,5605332,Slipping Wives,0,0,0,1,1,0,0,0,0,1,0,1,0,0
16303,34313724,Grandma's Pet,0,0,0,0,1,0,0,1,0,0,0,1,0,0
29760,25649339,Officer Pooch,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21094,7133848,Banjo the Woodpile Cat,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41865,25988905,The Bike,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20530,14739673,Pest Man Wins,0,0,0,1,1,0,0,0,0,0,0,1,0,0
28560,33019335,Alpine Antics,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27605,21413341,Abe and the Amazing Promise,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31746,20530329,The Dippy Diplomat,0,0,0,0,1,0,0,1,0,0,0,1,0,0
25608,23751253,Cheburashka,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28183,13639275,Genre,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30798,22794609,Frog Baseball,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5286,5603479,Their Purple Moment,0,0,0,1,1,0,0,0,0,1,0,1,0,0
18280,34394367,The Mouse that Jack Built,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25631,6816694,The Night Before Christmas,0,0,0,0,1,0,0,1,0,0,0,1,0,0
14326,25559186,The Gruffalo,0,0,0,0,0,0,0,1,0,0,0,1,0,0
46,29766415,Donald's Crime,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41859,20000224,Jewel of the Sahara,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7470,21853854,Nietzsche,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15594,32545395,The Ginger Bread Boy,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6362,8802809,The Enchanted Boy,0,0,0,0,0,0,0,1,0,0,0,1,0,0
18274,28151197,Bubbles,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33071,16870091,Presto,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13406,25745885,"Paree, Paree",0,0,0,0,0,0,0,0,0,0,0,1,0,0
403,15753282,Work In Progress,0,0,0,0,0,0,0,0,0,1,0,1,0,0
21340,17604812,Session Man,0,0,0,0,0,0,1,0,0,1,0,1,0,0
7180,20630740,Pink Aye,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25332,3198799,Bugs Bunny Rides Again,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25649,18630754,Revive! Ultraman,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9415,20533883,Tomcat Combat,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21975,23924309,Cohen Saves the Flag,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21680,16053851,Night People,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39516,4861212,Sumo of the Opera,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9169,34982179,Tabou,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14775,15213832,The Cobbler,0,0,0,1,1,0,0,1,0,1,0,1,0,0
12004,4871592,The Ballad of Little Joe,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15636,13910273,Buzzin' Around,0,0,0,1,1,0,0,0,0,0,0,1,0,0
41502,34953122,Humanitaire!,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15304,24451306,Exploring the Reef,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40136,19410753,Canned Fishing,0,0,0,1,1,0,0,1,0,0,0,1,0,0
6052,14524599,The Night the Animals Talked,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11230,35005294,"Ibo, o sangue do silêncio",0,0,0,0,0,0,0,0,0,0,0,1,0,0
14569,19360183,When the Wind Blows,0,0,0,1,1,0,0,0,0,0,0,1,0,0
42136,1406622,Harvie Krumpet,0,0,0,0,1,0,0,0,0,0,0,1,0,1
13600,19107204,Little Boy Boo,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6075,32696212,The Phantom Ship,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31280,2239648,The Little Island,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24842,23492730,Two Gophers from Texas,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35511,15409635,Sky Trooper,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13813,24547695,Punam,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25973,1385804,Pigs Is Pigs,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4598,12532230,Pink Panic,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14045,11020901,Piker's Peak,0,0,0,0,1,0,0,1,0,0,0,1,0,0
17651,6787192,Deportee,0,0,0,0,0,0,1,0,0,1,0,1,0,0
6893,24036235,The Wall,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7810,13399881,If We Only Knew,0,0,0,1,0,0,1,0,0,1,0,1,0,0
4190,12523436,Jasper and the Haunted House,0,0,0,0,0,0,0,1,0,0,0,1,0,0
33923,30246052,Her Painted Hero,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12544,11020765,Captain Hareblower,0,0,0,0,1,0,0,1,0,0,0,1,0,0
13728,902894,Within the Woods,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24249,20600011,Pink Paradise,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15496,16700486,Argo,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29429,9303169,A Ninja Pays Half My Rent,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12112,4829422,The Other Side of the Wind,0,0,0,0,0,0,0,0,0,0,0,1,0,0
435,33890738,Married in Canada,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15682,14738272,Punchy Cowpunchers,0,0,0,1,1,0,0,0,0,0,0,1,0,0
33635,24792097,The Dixie Fryer,0,0,0,0,1,0,0,1,0,0,0,1,0,0
29582,13985033,Victor,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24709,20520727,Half Empty Saddles,0,0,0,0,0,0,0,1,0,0,0,1,0,0
36844,10583159,Do Not Erase,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28926,21653186,Three Orphan Kittens,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16145,34529242,Forty Winks,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24891,25871150,Tweet Tweet Tweety,0,0,0,0,1,0,0,1,0,0,0,1,0,0
16795,19312759,Olympic Games,0,0,0,1,1,0,0,1,0,0,0,1,0,0
4276,11453506,Gentlemen of Nerve,0,0,0,1,1,0,0,0,0,1,0,1,0,0
37016,5216204,The Bakery Girl of Monceau,0,0,0,1,0,0,1,0,0,0,1,1,0,1
2102,25252674,Ataque de Pánico,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7233,1568715,A Busy Day,0,0,0,1,1,0,0,0,0,1,0,1,0,0
21117,25490086,Night Pastor,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32526,14488825,He Cooked His Goose,0,0,0,1,1,0,0,0,0,0,0,1,0,0
29524,30323966,Sacre Bleu Cross,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39033,2454007,Goldilocks and the Jivin' Bears,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3422,16537906,Raman Effect,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16412,29058979,Lonely Water,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38784,17590460,Angel and Big Joe,0,0,0,0,0,0,1,0,0,1,0,1,0,0
29902,2386382,The Care Bears in the Land Without Feelings,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4370,28207840,Crazy Town,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38743,7725710,Hyde and Hare,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7890,14851553,Missing Angel,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14675,8378844,Three Little Beers,0,0,0,1,1,0,0,0,0,0,0,1,0,0
20593,33779377,String Along in Pink,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21412,18913714,MTV Movie Awards Reloaded,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1690,1495192,The Heart of the World,0,0,0,1,0,0,0,0,0,1,0,1,0,0
8209,1682637,Teacher's Pet,0,0,0,1,1,0,0,0,0,0,0,1,0,0
22259,2538123,Made in Britain,0,0,0,0,0,1,1,0,0,0,0,1,0,0
33812,33224351,Self Righteous Suicide,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38623,10691210,His New Job,0,0,0,1,1,0,0,0,0,1,0,1,0,0
35653,19322734,Padme,0,0,0,0,1,0,0,0,0,1,0,1,0,0
14931,33109497,Politicking in Paradise,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28024,16874270,Dizzy Dishes,0,0,0,1,0,0,0,0,0,0,0,1,0,0
41855,32149223,Peekaboo,0,0,0,0,0,0,1,0,0,0,0,1,1,0
16717,5511141,Adam,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30840,35060845,The Non-Stop Fright,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13328,6115713,Operation: Rabbit,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9192,33747977,Jitter Bughouse,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26888,18691454,One Meat Brawl,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24559,30929424,Chabiwali Pocket Watch,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33569,6183117,The Midnight Patrol,0,0,0,1,1,0,0,0,0,0,0,1,0,0
26685,22290050,Curiosity,0,0,0,0,0,0,0,0,1,0,0,1,1,0
15777,19686427,Duel Personalities,0,0,0,1,1,0,0,1,0,0,0,1,0,0
37793,26100183,See Anthony Run,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3870,34982299,Tendid,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36268,10159500,L'Auberge du Bon Repos,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8499,1605019,Po Mo Knock Knock,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35924,2493274,Ghosts,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28905,1597823,Dancing Romeo,0,0,0,1,1,0,0,1,0,0,0,1,0,0
37998,27356314,The Mechanical Cow,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32477,24844921,Porky's Party,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34822,15941275,Freeheld,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24838,5697437,The Cockpit,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28435,19400587,Little Sinner,0,0,0,1,1,0,0,1,0,0,0,1,0,0
40560,32177555,Sneeze Me Away,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4076,7158571,Hare Conditioned,0,0,0,0,1,0,0,1,0,0,0,1,0,0
29756,14736812,If a Body Meets a Body,0,0,0,1,1,0,0,0,0,0,0,1,0,0
13874,26272971,Toute la memoire du monde,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11271,14640745,Of Cash and Hash,0,0,0,1,1,0,0,0,0,0,0,1,0,0
25091,8268252,Boo!,0,0,0,1,1,0,0,0,1,0,0,1,0,0
38462,1637209,The Hedgehog in the Fog,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20569,31551062,Paper Flower,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22565,230812,Private Pluto,0,0,0,0,1,0,0,1,0,0,0,1,0,0
9490,11311970,I Yam What I Yam,0,0,0,0,0,0,0,1,0,0,0,1,0,0
839,8702038,Dinosaurs! - A Fun-Filled Trip Back in Time!,0,0,0,0,0,0,0,0,0,0,0,1,0,0
171,15737392,Black Rider,0,0,0,1,0,1,1,0,0,1,0,1,0,0
25069,16655899,Sex Hygiene,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5691,23973848,The Invaders,0,0,0,1,0,0,0,0,0,0,0,1,0,0
288,7985961,The Other Side of the Door,0,0,0,1,0,0,0,0,0,1,1,1,0,0
18027,19389917,Bedtime Worries,0,0,0,1,1,0,0,1,0,0,0,1,0,0
40088,19360800,School's Out,0,0,0,1,1,0,0,0,0,0,0,1,0,0
16966,21721640,A Quiet Week in the House,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15747,34454332,A Co-respondent's Course,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14869,25671946,Bosko's Parlor Pranks,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30803,11382257,Matinee Mouse,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39409,11450820,The Fatal Mallet,0,0,0,1,1,0,0,0,0,1,0,1,0,0
26944,1310543,Hare Brush,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8387,27960737,Buzzy Boop,0,0,0,0,1,0,0,1,0,0,0,1,0,0
40070,19880579,West of the Pesos,0,0,0,0,1,0,0,1,0,0,0,1,0,0
31161,35005571,Winners,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16253,31017755,Megamind: The Button of Doom,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24982,24543179,Super Rhino,0,0,1,0,0,0,0,1,0,0,0,1,0,0
21821,7498130,The Long and Short of It,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23512,6650769,Buccaneer Bunny,0,0,0,0,1,0,0,1,0,0,0,1,0,0
6183,11396944,Barbecue Brawl,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18291,6836554,The Scarecrow,0,0,0,1,0,0,0,0,0,1,0,1,0,0
30198,1790113,Conspiracy 58,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23335,19800139,Helping Hands,0,0,0,1,1,0,0,0,0,0,0,1,0,0
38975,14435002,A Ducking They Did Go,0,0,0,1,0,0,0,0,0,0,0,1,0,0
37392,29029724,Jyanto Durga,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38338,5463918,Sailors Beware,0,0,0,1,1,0,0,0,0,1,0,1,0,0
5423,8066735,Cosmic Voyage,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28853,27747327,Backwoods Bunny,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5340,6846153,Horses' Collars,0,0,0,1,1,0,0,0,0,0,0,1,0,0
18753,34952888,France-Brésil et autres histoires,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18199,24465586,La Conchiglia,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29296,1985854,Congo Jazz,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23143,20633025,Pinky Doodle,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18385,33786174,The Pointer,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12294,26107470,Hotel Hell Vacation,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23634,32729135,A Cartoonist's Nightmare,0,0,0,0,0,0,0,1,0,0,0,1,0,0
27992,18619636,A Coy Decoy,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40714,24938584,Wild and Woolly Hare,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35737,11141931,Slicked-up Pup,0,0,0,0,1,0,0,1,0,0,0,1,0,0
27158,26839391,Cock-A-Doodle Deux Deux,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40100,18877068,Tweet Zoo,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8351,26740727,One More Chance,0,0,0,0,0,0,1,0,0,0,0,1,0,0
